id,EAP,HPL,MWS
id22166,0.10808919377418576,0.09066199974469964,0.8012488064811145
id20744,0.03474650829411822,0.07146990373766618,0.8937835879682156
id10392,0.0027313590664124524,0.002889893356434659,0.9943787475771528
id00770,0.9630255723277762,0.02224956876946247,0.014724858902761253
id06018,0.14173749708560346,0.8146326305378394,0.043629872376557084
id15678,0.08232262926350388,0.05277979092404449,0.8648975798124517
id08305,0.9112480196266092,0.05638525821832518,0.032366722155065746
id08903,0.5745616014805309,0.11481295373572173,0.31062544478374743
id14752,0.019676249340908752,0.9071206056886194,0.07320314497047177
id12468,0.17619999815449394,0.7724669614024006,0.0513330404431054
id05085,0.7280366238354927,0.2221027166889399,0.04986065947556737
id21993,0.3123716941419325,0.13970210254633816,0.5479262033117293
id15503,0.9245005067116504,0.051464314021340975,0.02403517926700836
id03021,0.06490923032253604,0.8930626593877498,0.042028110289714087
id16123,0.6665840189765526,0.1536349395164926,0.17978104150695476
id19383,0.9598690300955244,0.022871946864611862,0.017259023039864003
id04186,0.9450818825777209,0.025230046006440198,0.029688071415838787
id17954,0.10010939843511316,0.09659478649615576,0.803295815068731
id12030,0.3115609393613497,0.06177083484162028,0.6266682257970301
id13020,0.908925307115352,0.062138201933226785,0.028936490951421288
id25327,0.2666886734170055,0.22368154801045706,0.5096297785725377
id16344,0.4519171876857482,0.08226805473276612,0.4658147575814858
id12303,0.2747410063147036,0.6518102124298577,0.07344878125543858
id15017,0.748167329616058,0.08778597460037567,0.1640466957835663
id22308,0.5687266743789475,0.05252045243887461,0.37875287318217776
id06536,0.0663295088458984,0.080688805795018,0.8529816853590837
id19797,0.08640469862067607,0.8635178948171156,0.0500774065622082
id06332,0.7384220806738084,0.18802241383248788,0.07355550549370385
id22941,0.14605379838561067,0.1085181359502949,0.7454280656640944
id13547,0.030338560796216274,0.048979450939357655,0.920681988264426
id06928,0.23349319839410335,0.14211219418136525,0.6243946074245315
id12521,0.6996163836487309,0.26264428709676724,0.03773932925450189
id25716,0.9739260945548542,0.010768785452095192,0.015305119993050504
id27116,0.026013435104436863,0.03469339381444858,0.9392931710811144
id19941,0.09278335158961884,0.7764154527948686,0.13080119561551265
id05711,0.046839709527563805,0.0496491369604831,0.9035111535119532
id02097,0.03767170404766927,0.0646996226132148,0.8976286733391159
id03563,0.002585915046498325,0.9881226844214454,0.00929140053205628
id02295,0.8637084702921369,0.094169734945503,0.04212179476236013
id08179,0.9809045152406204,0.013172804308341286,0.005922680451038394
id05332,0.3443052757662725,0.5991948206363198,0.05649990359740765
id15697,0.9524498423113864,0.00979398944426026,0.0377561682443534
id17026,0.23420499976740486,0.0710247710647178,0.6947702291678773
id04243,0.9224250138832032,0.030052985847402187,0.04752200026939445
id13175,0.8983230706632759,0.06978821245248568,0.031888716884238465
id05387,0.9309891902993472,0.02979616087012984,0.03921464883052282
id19989,0.6235272002455973,0.3627361072823523,0.013736692472050291
id25173,0.521605591281379,0.28359260463655944,0.1948018040820617
id08925,0.5229738187491152,0.3983769740659496,0.0786492071849353
id03034,0.0659771112516786,0.9002519743760268,0.03377091437229461
id13272,0.03643552051443311,0.932812663172504,0.03075181631306303
id07956,0.5630579830634902,0.3749163950459721,0.06202562189053749
id02648,0.002569470108123161,0.003212172533169957,0.994218357358707
id01778,0.010099665086885487,0.7771365780049291,0.2127637569081856
id12846,0.0012317829552724836,0.001947099147601397,0.996821117897126
id19001,0.07345710718476355,0.1051994481673216,0.8213434446479149
id05763,0.9236873362543784,0.043103507551258725,0.03320915619436268
id15590,0.043123085627685104,0.03965271770339737,0.9172241966689176
id04912,0.5349317806702755,0.2795229798432169,0.1855452394865076
id21201,0.9727487717339884,0.016899593147486926,0.01035163511852474
id13215,0.9636554113265584,0.014588069351007246,0.02175651932243434
id15612,0.3004603354989597,0.5893112089897943,0.1102284555112461
id18501,0.05655061228648268,0.11127132681471127,0.8321780608988061
id07223,0.6235593001770194,0.249080631590396,0.1273600682325846
id06707,0.6090943964011303,0.32462310044619525,0.06628250315267438
id05238,0.029765374275959305,0.9341474686034774,0.03608715712056307
id00935,0.08810916290882909,0.10494924228318926,0.8069415948079816
id00110,0.5995656165378255,0.16411686568024214,0.23631751778193225
id17476,0.9498276785204663,0.03186645160178287,0.01830586987775068
id15170,0.7025409380730211,0.2295861825843528,0.06787287934262616
id13397,0.49286822287904203,0.3383950307834704,0.1687367463374877
id24283,0.8383731731333215,0.018902897349309944,0.1427239295173684
id15234,0.9502259707732212,0.033617202821704814,0.016156826405074137
id16884,0.7307037573000565,0.14972073366412153,0.11957550903582198
id07831,0.7536039295382174,0.1922830449570604,0.05411302550472218
id16038,0.9479362567237912,0.034816694695247535,0.017247048580961204
id03629,0.8961437152860791,0.038538619052121637,0.06531766566179945
id21019,0.8653590771798109,0.07123424099539505,0.063406681824794
id21835,0.42766960093036255,0.09509098922539592,0.4772394098442414
id04480,0.04265981663690273,0.9367603632570172,0.02057982010608002
id20838,0.4954844477739864,0.1858393564231424,0.3186761958028713
id24195,0.3796607090441613,0.09301918810199483,0.5273201028538439
id05448,0.9143070271691268,0.054478881059487186,0.031214091771385906
id15957,0.0365965902249961,0.9494137614392733,0.013989648335730655
id19956,0.22287917758131856,0.07924091503592022,0.6978799073827612
id15104,0.044304658269933406,0.1041435679330434,0.8515517737970232
id17559,0.9082434247625836,0.06207303546717381,0.029683539770242857
id16839,0.22332392269469306,0.10130093600147397,0.6753751413038329
id14493,0.628221902422739,0.2319799972694607,0.13979810030780046
id08833,0.5495719653069978,0.3792729776837031,0.07115505700929915
id15723,0.2644836740798485,0.07827174294369592,0.6572445829764556
id02716,0.9440266456172668,0.012084670612796321,0.04388868376993667
id06689,0.0480704579629942,0.9174365414488128,0.034493000588192844
id18837,0.9319150793303751,0.03337929298699136,0.03470562768263363
id04466,0.2908657127375746,0.6968030410293139,0.012331246233111366
id00686,0.4881944604060738,0.14306677221036276,0.36873876738356337
id09010,0.10090132265265384,0.8515775546806397,0.04752112266670647
id23353,0.9310139697951824,0.03432280974131225,0.034663220463505305
id00066,0.9441852296518914,0.03434422199621227,0.02147054835189637
id15724,0.15333980168936154,0.7785935168677941,0.06806668144284449
id23486,0.1171181708920926,0.07908816556204631,0.8037936635458611
id22258,0.0346010950851915,0.06045145906723109,0.9049474458475774
id02292,0.951905471918011,0.022311532381954716,0.025782995700034173
id16356,0.001191653886353793,0.0015792314953843552,0.997229114618262
id00235,0.92038864134303,0.03276273345811145,0.04684862519885849
id25522,0.07628480172491582,0.05721415716396928,0.8665010411111149
id04204,0.08075532154831623,0.8922666651615891,0.026978013290094603
id22016,0.9364037067188179,0.02438193717791176,0.03921435610327025
id06480,0.05309818364156084,0.9133210913590644,0.0335807249993746
id08718,0.042180341517529404,0.037683012271467864,0.9201366462110028
id05251,0.078600479710515,0.6186341370765213,0.30276538321296376
id03359,0.9340739600518876,0.032992890682731445,0.0329331492653809
id16117,0.0007175939868453298,0.0012388683277967955,0.9980435376853578
id17000,0.06826324389415209,0.8629028179409671,0.06883393816488094
id01730,0.008318725380317575,0.9897428726870852,0.0019384019325974734
id00630,0.9927339472537552,0.005050534168967068,0.002215518577277747
id18175,0.055880875739806116,0.04521630766941758,0.8989028165907762
id00907,0.969411768417426,0.017843084531441802,0.012745147051132236
id18251,0.13703888801001382,0.5042569579329045,0.3587041540570817
id25861,0.8918524964418935,0.0812302751450303,0.02691722841307629
id00398,0.9500066667386046,0.033197240400442064,0.01679609286095333
id27573,0.9796492079204274,0.0047918799440908825,0.015558912135481653
id10022,0.05261525181961346,0.8926602491141442,0.05472449906624224
id15901,0.0581783081037573,0.07780499377700964,0.864016698119233
id00451,0.04872809201581032,0.0668563243496623,0.8844155836345274
id23129,0.1060994327743984,0.8517270755045577,0.042173491721043815
id26498,0.20419829291794972,0.7476002346956923,0.04820147238635784
id14741,0.11950534030874385,0.6446601040249088,0.2358345556663473
id18453,0.6916334498849399,0.08303025910295528,0.22533629101210456
id08309,0.8155208881346205,0.12231710992211882,0.06216200194326085
id00320,0.9987822324397468,0.0006481849138432716,0.0005695826464098781
id07688,0.007267778612500653,0.973386963592666,0.019345257794833287
id01556,0.06631637991952295,0.08870174275554027,0.8449818773249367
id00178,0.9129394283117408,0.03766982999033311,0.04939074169792602
id18902,0.1132452031538938,0.1276419665225235,0.7591128303235828
id27002,0.9215449296191632,0.04237379884356403,0.03608127153727262
id21418,0.9987193542847916,0.0006932057824811285,0.0005874399327273075
id23018,0.5585431890511966,0.07343867097163494,0.3680181399771684
id07032,0.8014534970421516,0.1035767121813779,0.09496979077647028
id16195,0.6351209291083779,0.091901490557033,0.27297758033458885
id11202,0.18569359046799344,0.7766661854588679,0.03764022407313845
id09578,0.7563140497691303,0.05521262392140732,0.1884733263094623
id26984,0.9604688460047571,0.01969114763757357,0.019840006357669446
id19856,0.04476942934621722,0.9248542977767517,0.030376272877031117
id12086,0.9128930233419228,0.028996397226802494,0.0581105794312747
id12052,0.10580521955913984,0.0587449227350559,0.8354498577058043
id17728,0.034232872424081864,0.06259856627229919,0.9031685613036188
id24608,0.9368216677869684,0.037496624417105336,0.0256817077959263
id21097,0.6277110950852204,0.12421639338696548,0.248072511527814
id20179,0.05447002984537694,0.09100665599530204,0.8545233141593211
id15144,0.6483777613145271,0.2659314097841178,0.08569082890135532
id00206,0.9437795640966248,0.03561211920701771,0.02060831669635736
id22285,0.040487136670909724,0.0617040837592376,0.8978087795698526
id06417,0.1600589818611183,0.7191610767840318,0.12077994135484993
id00215,0.06524401169394294,0.9030862086035653,0.031669779702491865
id04201,0.19817297722735305,0.12122418953150535,0.6806028332411418
id21771,0.9245610126262316,0.045915530938788224,0.029523456434980187
id12451,0.3919774235459686,0.30723030153431363,0.3007922749197177
id14250,0.13897743223096,0.4762538828337263,0.3847686849353136
id03433,0.9212125456920393,0.06611852293159802,0.012668931376362828
id03303,0.0549104077903852,0.028433299104745974,0.9166562931048688
id25901,0.27806736004113125,0.5810893320007038,0.14084330795816502
id06945,0.10776323299345293,0.06829325430032354,0.8239435127062235
id05664,0.6487553962993973,0.26569044557387955,0.08555415812672322
id05741,0.9976456510305788,0.001272922072733958,0.0010814268966872992
id10652,0.4620258643976879,0.2648609498425362,0.27311318575977594
id16300,0.9399982401153149,0.0275091730998405,0.03249258678484451
id12319,0.9685283313001828,0.018744369189612472,0.01272729951020456
id07500,0.016078290925669134,0.30837067501320364,0.6755510340611272
id12478,0.4033215280475659,0.16140211644314995,0.4352763555092842
id03076,0.1629246399904371,0.04985641872176132,0.7872189412878017
id00969,0.9720437202138076,0.02095696807919386,0.006999311706998557
id23636,0.15185887670302878,0.7965350372428404,0.05160608605413079
id09791,0.04520103911712423,0.05286094520396158,0.901938015678914
id05680,0.06308797041028645,0.1693989192167312,0.7675131103729822
id03672,0.17202728171994133,0.5731434993534471,0.2548292189266115
id04286,0.06303575990033934,0.8932172280304895,0.0437470120691709
id23883,0.0007450767195703843,0.0011144162599265968,0.9981405070205028
id11914,0.0061997768385679474,0.002817350780588485,0.9909828723808436
id20974,0.12431183059279655,0.8225183106007458,0.05316985880645758
id26125,0.09542360988011428,0.1030180428441626,0.8015583472757232
id15543,0.5434064057634653,0.14171992561746424,0.3148736686190705
id19471,0.9975750209678932,0.0012857295999452495,0.001139249432161331
id11503,0.010254132492676028,0.0100961117526948,0.9796497557546292
id09321,0.055819539750450765,0.912590176887118,0.03159028336243113
id25560,0.0404940981184936,0.03628497162657317,0.9232209302549332
id06726,0.18266427064552665,0.11631051678333625,0.7010252125711371
id05709,0.9233067775772806,0.04741549851662311,0.029277723906096318
id09788,0.389393179696764,0.4981368156457737,0.11247000465746232
id05289,0.9963187939189332,0.0019023155877368968,0.001778890493330089
id11815,0.04944337091433212,0.12830175305170805,0.82225487603396
id22422,0.9207525887064201,0.0422776000180688,0.036969811275511306
id25954,0.4581519792958788,0.11202904600237988,0.4298189747017413
id13601,0.9973162378134725,0.001736619575364056,0.0009471426111637582
id05677,0.9184156911446122,0.0486529943688217,0.032931314486566186
id10498,0.4582341352648158,0.4982638281494634,0.0435020365857209
id02665,0.257495507545509,0.5743173660119282,0.16818712644256267
id10114,0.09154691331359754,0.5280974755381327,0.3803556111482698
id26314,0.9063292203582586,0.06882751662956922,0.024843263012172098
id21240,0.3744904199676279,0.10712795562347187,0.5183816244089001
id15569,0.9936733588831188,0.0028232035985886216,0.003503437518292705
id25928,0.20117707443014596,0.06580286294663222,0.7330200626232218
id22706,0.1558434466623195,0.7063247088001856,0.1378318445374951
id20877,0.035388307155012955,0.9220378551596085,0.04257383768537863
id04318,0.8947318917188878,0.03646702902673538,0.06880107925437681
id18299,0.0020996911632652584,0.996151059406026,0.0017492494307085964
id08126,0.10162603792757437,0.14886685418854784,0.7495071078838778
id14293,0.9441765570331476,0.023014467858856826,0.03280897510799557
id12759,0.9703310437343352,0.015445488299923866,0.014223467965741
id11983,0.7710599456756371,0.15150786890177806,0.07743218542258487
id05580,0.1412906824185548,0.8006029457429349,0.058106371838510126
id25846,0.3741481178876167,0.3910863393164149,0.2347655427959684
id01939,0.9149000815102359,0.030690283988268664,0.05440963450149538
id26327,0.17105241746357516,0.2823120532075432,0.5466355293288815
id11068,0.027841181583814847,0.06424538574600366,0.9079134326701814
id08404,0.9535220421194692,0.024014169111955787,0.02246378876857493
id27189,0.718646240061751,0.2110200021894235,0.07033375774882561
id15119,0.07301422749797268,0.8931968500179293,0.03378892248409808
id26525,0.9711974999123224,0.017768400758890482,0.011034099328787102
id03618,0.8107199417634681,0.15863924630792334,0.030640811928608742
id27220,0.9982497924288748,0.0008448534284742936,0.0009053541426507148
id18777,0.004623899725617528,0.007243877215043594,0.9881322230593388
id20213,0.9783504817132802,0.01207364352675858,0.009575874759961071
id20403,0.4872612416093984,0.3821900731003934,0.13054868529020816
id03777,0.1133262144957058,0.09274149117169253,0.7939322943326016
id10595,0.04728788876397178,0.909572448573468,0.04313966266256032
id13816,0.3408933939261566,0.08128913724560409,0.5778174688282394
id05667,0.039731116080745234,0.07124904795185458,0.8890198359674002
id24629,0.9301968159536566,0.02503731853894842,0.04476586550739498
id20398,0.1303932212019097,0.204177475277504,0.6654293035205863
id14108,0.03496813864034766,0.0512141137904042,0.9138177475692484
id06196,0.054536176982906664,0.9205018426760724,0.02496198034102097
id02800,0.8655554102902625,0.12358399829029885,0.010860591419438606
id18732,0.11583945733310108,0.8541182140226351,0.030042328644263656
id11915,0.16203711033175186,0.7633343708051954,0.07462851886305268
id09739,0.8982917655754733,0.049943228304420106,0.051765006120106635
id24672,0.7096468785132959,0.09326110484013228,0.19709201664657186
id00414,0.24670669459777045,0.38385110566456,0.3694421997376695
id16307,0.9356092792028544,0.031131501922690357,0.03325921887445532
id14043,0.15757218480535876,0.07058674915807489,0.7718410660365663
id00517,0.05500259060186058,0.10836741344472944,0.8366299959534099
id09744,0.9965693925886814,0.001702284379425698,0.001728323031892841
id19257,0.9375914878503496,0.02548170384927714,0.03692680830037304
id15437,0.0020051046475051413,0.9959714555532496,0.0020234397992452274
id16352,0.08399840281095593,0.05900224915141775,0.8569993480376262
id18849,0.8443137464223542,0.08797593756509567,0.06771031601255018
id19434,0.02385447254056948,0.9453106106556812,0.0308349168037494
id17928,0.08895705060329166,0.06507484824266839,0.8459681011540401
id16896,0.0347690457242456,0.0571019615726603,0.9081289927030942
id02135,0.2586536396030432,0.5854314880290693,0.15591487236788765
id15075,0.808373443645272,0.12224937894887547,0.06937717740585256
id27486,0.07968263829511207,0.8662608648978609,0.05405649680702697
id19422,0.8957601497220166,0.07488153261597755,0.029358317662005876
id09603,0.07054115904415607,0.8972564044623035,0.03220243649354037
id02133,0.0617566298791211,0.91426878342081,0.02397458670006912
id03441,0.21338099379102646,0.07013982498558227,0.7164791812233914
id02398,0.05897939963326599,0.8925506175927566,0.04846998277397736
id05152,0.17870081089786807,0.06621137563783465,0.7550878134642972
id17838,0.203166972543734,0.050437245489389514,0.7463957819668765
id25060,0.9976849593723086,0.0011910484273769436,0.0011239922003144075
id09998,0.14496273546607766,0.23131961535188414,0.6237176491820381
id01828,0.06124795060413564,0.8518277292899941,0.08692432010587027
id25377,0.5420659786158112,0.112515834391354,0.34541818699283483
id22175,0.03917972250158188,0.9356042929525606,0.025215984545857342
id02974,0.2460290414150644,0.12171130798142953,0.6322596506035061
id26955,0.9984351523106604,0.0007892054249329588,0.0007756422644065523
id21091,0.7540710228107355,0.18119495971665006,0.06473401747261437
id12802,0.8684710645588728,0.1056060748036435,0.025922860637483745
id07432,0.0681357055631369,0.7456720788832476,0.1861922155536156
id18749,0.0007947424131577754,0.9979115422074404,0.001293715379401871
id15030,0.058041269078086176,0.1196868129575368,0.8222719179643772
id17155,0.09948693724321997,0.5710549182341341,0.32945814452264605
id08128,0.03024852502984645,0.9420587495311646,0.027692725438988867
id25706,0.062275070518537964,0.8883758077593924,0.04934912172206956
id15645,0.9211969882748005,0.043692943038003085,0.035110068687196384
id04943,0.9602183422707152,0.0239466133240407,0.015835044405244005
id27566,0.06805244097475667,0.077291179388261,0.8546563796369824
id11765,0.5856678643544829,0.1540558891305356,0.2602762465149816
id13783,0.6963129495538612,0.11766561172990628,0.18602143871623253
id00492,0.0005790668017412137,0.0009397004485742649,0.9984812327496846
id27636,0.13415334786574568,0.0932329361788176,0.7726137159554368
id04273,0.8698840348774511,0.08513764614869236,0.04497831897385658
id02537,0.690583891541145,0.07769568277793325,0.2317204256809219
id24349,0.6226276806966253,0.3331878423115829,0.04418447699179173
id00023,0.04482177167020248,0.9239801835286872,0.031198044801110342
id23025,0.5435620296331332,0.3979375099325651,0.05850046043430183
id08722,0.9499755838505034,0.02915364669677595,0.020870769452720657
id02420,0.9311240502056816,0.043895738739948634,0.02498021105436989
id10811,0.9953861355561529,0.002721412649234706,0.001892451794612521
id04019,0.0005501256240856766,0.0011145275257202095,0.9983353468501942
id18334,0.9377035887531732,0.035114874247514145,0.027181536999312896
id16781,0.9420708170084542,0.04470693913484183,0.01322224385670392
id08773,0.191590625640076,0.7701853232733795,0.03822405108654447
id19214,0.5593628575092346,0.3619308611045001,0.07870628138626523
id09589,0.02583257796197309,0.9408068470033936,0.033360575034633105
id24246,0.9946392847129863,0.0025057181709793016,0.0028549971160343386
id23577,0.6965483781672679,0.15786003918592326,0.1455915826468088
id09305,0.9653838139561484,0.021739217428664,0.012876968615187528
id16460,0.8580840166699221,0.039094120664913946,0.10282186266516402
id21115,0.002408348512442541,0.003748092799042411,0.9938435586885149
id25996,0.9367240204307014,0.02611433438897949,0.037161645180319135
id02551,0.041192260515832496,0.19414905539954294,0.7646586840846245
id19352,0.05456396463535862,0.04448064657768972,0.9009553887869516
id03806,0.07398005171858425,0.09997369822722213,0.8260462500541936
id26544,0.958154855904688,0.02239416219908036,0.019450981896231703
id18761,0.10059924404488116,0.014281305558419997,0.8851194503966989
id24148,0.07237041656107653,0.9035194163645788,0.024110167074345
id16095,0.15494233165409124,0.4290216481876938,0.4160360201582149
id18442,0.9559770363351894,0.02607373783777624,0.017949225827034225
id22596,0.02942808854999882,0.061971396933774,0.9086005145162273
id23002,0.1992833187543338,0.06194647368592179,0.7387702075597444
id04797,0.8049025298102828,0.10928066378037682,0.0858168064093406
id06610,0.35145283108215314,0.038175820788102006,0.6103713481297449
id16173,0.9439440718868194,0.029003476792263307,0.0270524513209174
id18292,0.002266386751828585,0.002317075872923509,0.995416537375248
id27328,0.8939871163735805,0.04317528931408236,0.06283759431233714
id01695,0.042490293699894384,0.9278203844722744,0.029689321827831263
id05761,0.6211776072958013,0.17234415682908028,0.2064782358751184
id16354,0.8383284920019439,0.07835061758193622,0.08332089041612004
id12207,0.19769291477894452,0.7025157989738255,0.09979128624722987
id05665,0.2883466621183993,0.06583184351771634,0.6458214943638844
id01911,0.9570424988906912,0.0226249620258449,0.02033253908346399
id19153,0.8802826960798219,0.00870198346238433,0.11101532045779368
id10295,0.9278641254103644,0.05077514201240175,0.021360732577234032
id23038,0.9200574889058432,0.05114754777030756,0.028794963323849256
id23783,0.15687441285237952,0.8124299421046698,0.03069564504295058
id27879,0.9980735209609176,0.0010439906095976934,0.000882488429484636
id19190,0.04258835268432499,0.936032461076336,0.021379186239338974
id05065,0.9961625356426408,0.0021836298835792686,0.0016538344737799873
id21296,0.03325977329837105,0.9441149817530016,0.022625244948627412
id13262,0.5152712472510369,0.2154355990187113,0.2692931537302518
id10333,0.9731927350233028,0.015899016918685983,0.010908248058011268
id16677,0.1173232555781919,0.1616901121719993,0.7209866322498089
id01392,0.12695167530839574,0.08173587792907508,0.7913124467625292
id27874,0.6921911710674596,0.20517779274449724,0.10263103618804303
id02294,0.09958565512472788,0.8554076183409117,0.04500672653436028
id18298,0.06465691180982963,0.08755985480249864,0.8477832333876718
id06997,0.004903795446523237,0.9922298269678824,0.002866377585594297
id05243,0.8757210441503169,0.06043950063056136,0.06383945521912163
id00860,0.047856682494357435,0.9025517013478896,0.04959161615775299
id26681,0.9980752051390921,0.0010854007663866046,0.0008393940945212867
id06020,0.046264165916975165,0.06434058843593267,0.8893952456470923
id27683,0.9062875008891438,0.05211664716065904,0.04159585195019725
id17655,0.06291022348021112,0.8908799511829951,0.04620982533679372
id08817,0.06462502509720186,0.07854077695996564,0.8568341979428324
id11512,0.06453847362606606,0.11504319458475132,0.8204183317891826
